,en,fa,enFreq
25053,hiroko,هیروکو,0.0000000779261538461538
25054,abadi,آبادی,0.0000000778946153846153
25055,omid,امید,0.0000000778661538461538
25056,usurper,غاصب,0.0000000778561538461538
25057,cessnock,سسنوک,0.0000000778553846153846
25058,nari,ناری,0.0000000778423076923077
25059,caserta,کسرتا,0.0000000778176923076923
25060,cuvier,کوویه,0.000000077816923076923
25061,iwate,ایواته,0.0000000778115384615384
25062,massenet,ماسنه,0.00000007781
25063,gurkha,گورخا,0.000000077806923076923
25064,tarik,تاریک,0.0000000778046153846153
25065,barghouti,برغوثی,0.0000000777761538461538
25066,selo,سلو,0.0000000777553846153846
25067,keratosis,کراتوز,0.0000000777230769230769
25068,tamayo,تامایو,0.0000000777061538461538
25069,wellston,ولستون,0.0000000776730769230769
25070,coriolanus,کوریولانوس,0.0000000776053846153846
25071,deol,دیول,0.0000000775807692307692
25072,vashti,وشتی,0.0000000775176923076923
25073,cresol,کرسول,0.000000077506923076923
25074,tenofovir,تنوفوویر,0.0000000775
25075,lior,لیور,0.0000000774923076923077
25076,xylose,گزیلوز,0.00000007746
25077,noyce,نویس,0.00000007744
25078,ajman,عجمان,0.0000000774384615384615
25079,saakashvili,ساآکاشویلی,0.0000000774361538461538
25080,keita,کیتا,0.0000000774315384615384
25081,pyridoxal,پیریدوکسال,0.0000000774276923076923
25082,combes,کومبز,0.0000000774223076923077
25083,microsecond,میکروثانیه,0.0000000774192307692307
25084,poti,پوتی,0.0000000774076923076923
25085,haka,هاکا,0.000000077406923076923
25086,tullius,تولیوس,0.0000000773715384615384
25087,wittig,ویتیگ,0.00000007732
25088,doppelganger,همزاد,0.0000000772946153846153
25089,swire,سوایر,0.0000000772815384615384
25090,conlin,کونلین,0.0000000772430769230769
25091,yasir,یاسر,0.0000000772123076923077
25092,tills,تیلز,0.0000000772115384615384
25093,nazim,ناظم,0.000000077206923076923
25094,atherstone,اترستون,0.0000000771638461538461
25095,inhalant,استنشاقی,0.0000000771353846153846
25096,biding,بیدینگ,0.0000000771315384615384
25097,tille,تایل,0.0000000770992307692307
25098,acadiana,اکادیانا,0.0000000770761538461538
25099,villepin,ویلپن,0.0000000770430769230769
25100,mammon,مامون,0.0000000770384615384615
25101,shara,شرا,0.0000000770361538461538
25102,cavour,کاوور,0.0000000770353846153846
25103,letty,لتی,0.0000000770330769230769
25104,atrophic,گاستریت,0.0000000770284615384615
25105,silveira,سیلویرا,0.0000000770238461538461
25106,madhuri,مدوری,0.0000000769846153846153
25107,waldner,والدنر,0.0000000769507692307692
25108,balin,بالین,0.000000076946923076923
25109,schalke,شالکه,0.0000000769415384615384
25110,tinkle,طنین,0.0000000768530769230769
25111,deventer,دفنتر,0.0000000768530769230769
25112,kavala,کاوالا,0.0000000768438461538461
25113,scoville,اسکویل,0.000000076836923076923
25114,integrase,اینتگراز,0.0000000768315384615384
25115,anadolu,آنادولو,0.0000000768076923076923
25116,pingree,پینگری,0.0000000767661538461538
25117,epididymis,اپیدیدیم,0.0000000767607692307692
25118,hiroshige,هیروشیگه,0.0000000767523076923076
25119,hilversum,هیلفرسوم,0.0000000767407692307692
25120,boccaccio,بوکاچیو,0.0000000767015384615384
25121,shilpa,شیلپا,0.0000000766776923076923
25122,megaton,مگاتن,0.0000000766630769230769
25123,juba,جوبا,0.0000000766553846153846
25124,hideaki,هیدئاکی,0.0000000766207692307692
25125,shinkansen,شینکانسن,0.00000007662
25126,vasily,واسیلی,0.000000076606923076923
25127,delius,دلیوس,0.00000007657
25128,ehsan,احسان,0.0000000765553846153846
25129,ebrahim,ابراهیم,0.0000000765207692307692
25130,rifampicin,ریفامپیسین,0.0000000765176923076923
25131,shylock,شایلاک,0.000000076486923076923
25132,susitna,سوسیتنا,0.0000000764584615384615
25133,schiffman,شیفمن,0.0000000764407692307692
25134,delroy,دلروی,0.0000000764053846153846
25135,willemstad,ویلمستاد,0.0000000764046153846153
25136,abid,عابد,0.0000000764046153846153
25137,dhul,ذو,0.0000000763884615384615
25138,guk,گوک,0.0000000763415384615384
25139,retiro,متمرکزند,0.0000000763161538461538
25140,saka,ساکا,0.0000000763023076923077
25141,telemundo,تلموندو,0.0000000762976923076923
25142,garn,گارن,0.0000000762861538461538
25143,friedrichshafen,فریدریشسهافن,0.0000000762753846153846
25144,klok,کلوک,0.0000000762453846153846
25145,earthlings,زمینیان,0.0000000762323076923077
25146,bourges,بورژ,0.0000000762323076923077
25147,vanunu,وانونو,0.0000000761876923076923
25148,lidl,لیدل,0.0000000761876923076923
25149,ablative,کاهنده,0.0000000761784615384615
25150,wallerstein,والرشتاین,0.0000000761638461538461
25151,mescaline,مسکالین,0.0000000761253846153846
25152,bleeker,بلیکر,0.000000076116923076923
25153,faun,فان,0.0000000760930769230769
25154,brahimi,ابراهیمی,0.0000000760507692307692
25155,shinoda,شینودا,0.0000000760184615384615
25156,grothendieck,گروتندیک,0.0000000760176923076923
25157,srilankan,سریلانکان,0.0000000759946153846153
25158,macron,ماکرون,0.0000000759807692307692
25159,hoeven,هوون,0.0000000759761538461538
25160,arsenide,آرسنید,0.000000075956923076923
25161,cyano,سیانو,0.0000000759538461538461
25162,ryle,رایل,0.0000000759253846153846
25163,naoko,نائوکو,0.0000000759184615384615
25164,solingen,زولینگن,0.0000000759092307692307
25165,galan,گالان,0.0000000758984615384615
25166,anglicanism,انگلیکان,0.0000000758853846153846
25167,hebe,هبه,0.0000000758692307692307
25168,dogville,داگویل,0.0000000758615384615384
25169,schlager,اشلاگر,0.0000000758523076923076
25170,napoca,نپوکا,0.0000000758415384615384
25171,microglia,میکروگلیا,0.0000000758376923076923
25172,durkee,دورکی,0.0000000757715384615384
25173,mangano,مانگانو,0.0000000757584615384615
25174,uchi,اوچی,0.0000000757515384615384
25175,photoshopped,فتوشاپ,0.0000000757346153846153
25176,duras,دوراس,0.000000075726923076923
25177,ghazali,غزالی,0.0000000756984615384615
25178,trincomalee,ترینکومالی,0.0000000756615384615384
25179,bullfight,گاوبازی,0.0000000756561538461538
25180,hedlund,هدلند,0.0000000756438461538461
25181,fatherly,پدرانه,0.0000000756038461538461
25182,abdulla,عبدالله,0.0000000755930769230769
25183,clavicle,ترقوه,0.0000000755730769230769
25184,quantic,کوآنتیک,0.0000000755607692307692
25185,dul,دول,0.000000075546923076923
25186,popovich,پوپوویچ,0.0000000755376923076923
25187,ribonucleotide,ریبونوکلئوتید,0.0000000755276923076923
25188,biao,بیائو,0.0000000754815384615384
25189,mitsuko,میتسوکو,0.000000075466923076923
25190,higuchi,هیگوچی,0.0000000754423076923077
25191,thorsen,تورسن,0.0000000754346153846153
25192,ruffalo,روفالو,0.00000007541
25193,nougat,نوقا,0.000000075406923076923
25194,liberace,لیبراچی,0.0000000754
25195,hiroki,هیروکی,0.0000000753415384615384
25196,molitor,مولیتور,0.0000000753015384615384
25197,taya,تایا,0.0000000752830769230769
25198,thrombocytopenic,ترومبوتیک,0.0000000752307692307692
25199,chromatid,کروماتید,0.0000000752146153846153
25200,netherworld,اموات,0.0000000751984615384615
25201,mindoro,میندورو,0.0000000751246153846153
25202,nyx,نوکس,0.0000000751130769230769
25203,menken,منکن,0.0000000751015384615384
25204,neuwirth,نیوورتس,0.0000000750715384615384
25205,clonmel,کلانمل,0.0000000750646153846153
25206,sabri,صبری,0.0000000750638461538461
25207,vian,ویان,0.0000000750615384615384
25208,meles,ملس,0.0000000750338461538461
25209,netanya,نتانیا,0.0000000749923076923076
25210,caballeros,کابایرس,0.0000000749338461538461
25211,sopa,سوپا,0.0000000749307692307692
25212,hippel,هیپل,0.0000000748892307692307
25213,abdulaziz,عبدالعزیز,0.0000000748776923076923
25214,artem,آرتم,0.0000000748723076923076
25215,scheveningen,اسخیفنینگن,0.00000007487
25216,joannes,یوآنس,0.0000000748515384615384
25217,gamete,گامت,0.0000000748438461538461
25218,aconcagua,آکونکاگوا,0.0000000748061538461538
25219,sembilan,سمبیلان,0.00000007477
25220,subcortical,commissure,0.00000007476
25221,perineum,میاندوراه,0.0000000747507692307692
25222,aruna,آریونا,0.00000007474
25223,seagram,سیگرام,0.0000000747176923076923
25224,mattis,متیس,0.0000000746930769230769
25225,eurofighter,یوروفایتر,0.0000000746930769230769
25226,ephron,افرون,0.0000000746823076923077
25227,alos,الاس,0.0000000746792307692307
25228,alcibiades,آلکیبیادس,0.00000007467
25229,debye,دبای,0.000000074656923076923
25230,kunis,کونیس,0.0000000746515384615384
25231,volkov,ولکوف,0.0000000746246153846153
25232,convalescence,نقاهت,0.0000000746184615384615
25233,tupolev,توپولف,0.0000000746176923076923
25234,motets,موتت,0.0000000746146153846153
25235,jihadi,جهادی,0.0000000746030769230769
25236,priam,پریام,0.0000000745938461538461
25237,knower,دانای,0.0000000745815384615384
25238,bostick,بوستیک,0.0000000745584615384615
25239,matanzas,ماتانزاس,0.0000000745576923076923
25240,paulista,پائولیستا,0.0000000745238461538461
25241,ryukyu,ریوکیو,0.0000000744992307692307
25242,kaku,کاکو,0.0000000744946153846153
25243,gouges,دگوژ,0.0000000744584615384615
25244,buk,بوک,0.0000000744515384615384
25245,ingratitude,ناسپاسی,0.0000000744384615384615
25246,azmi,عزمی,0.0000000744176923076923
25247,dodecanese,دودکانس,0.0000000744153846153846
25248,durfee,دارفی,0.0000000744115384615384
25249,blagoevgrad,بلاگووگراد,0.0000000743961538461538
25250,burmeister,بورمایستر,0.0000000743946153846153
25251,mycelium,جلینه,0.0000000743592307692307
25252,wenlock,ونلاک,0.0000000743438461538461
25253,ryokan,ریوکان,0.00000007434
25254,parmalat,پارمالات,0.0000000743207692307692
25255,ketcham,کتچام,0.00000007428
25256,farad,فاراد,0.0000000742653846153846
25257,peine,پاینه,0.000000074256923076923
25258,scopus,اسکوپوس,0.0000000742446153846153
25259,kwak,کواک,0.0000000742430769230769
25260,pople,پاپل,0.0000000742407692307692
25261,engulfing,فراگیرد,0.0000000742246153846153
25262,wiedemann,ویدمان,0.0000000742215384615384
25263,hyams,هیامز,0.0000000742215384615384
25264,emad,عماد,0.0000000742192307692307
25265,lawford,لاوفورد,0.0000000742161538461538
25266,erebus,اربوس,0.0000000742092307692307
25267,kiro,کیرو,0.0000000741876923076923
25268,heisler,هایسلر,0.0000000741853846153846
25269,lukashenko,لوکاشنکو,0.0000000741730769230769
25270,picardy,پیکاردی,0.0000000741723076923076
25271,borscht,آبگوشت,0.0000000741661538461538
25272,vidin,ویدین,0.0000000741446153846153
25273,orbach,اورباک,0.0000000741438461538461
25274,maleic,مالئیک,0.0000000741315384615384
25275,lactase,لاکتاز,0.0000000741146153846153
25276,nygaard,نیگارد,0.0000000741107692307692
25277,astrolabe,اسطرلاب,0.00000007407
25278,trenchant,ترنچانت,0.0000000740538461538461
25279,smale,اسمیل,0.0000000740446153846153
25280,tench,تنچ,0.0000000740292307692307
25281,modine,موداین,0.0000000740223076923076
25282,alaa,علا,0.0000000739984615384615
25283,galvez,گالوز,0.0000000739976923076923
25284,fierro,فیرو,0.000000073986923076923
25285,psychoanalyst,روانکاو,0.0000000739476923076923
25286,cybele,کوبله,0.0000000738561538461538
25287,aguiar,اگویار,0.000000073846923076923
25288,carioca,کاریوکا,0.0000000738346153846153
25289,sulfonate,سولفونات,0.0000000738215384615384
25290,zaza,زازا,0.0000000738130769230769
25291,agostini,آگوستینی,0.00000007381
25292,andronicus,آندرونیکوس,0.0000000738092307692307
25293,sumatran,سوماترایی,0.0000000737930769230769
25294,parsifal,پارسیفال,0.0000000737607692307692
25295,zweig,تسوایگ,0.00000007376
25296,bahar,نوبهار,0.000000073726923076923
25297,hippolyte,ایپولیت,0.0000000737184615384615
25298,phosphine,فسفین,0.0000000737146153846153
25299,leckie,لکی,0.0000000737061538461538
25300,ajinomoto,آجینوموتو,0.0000000736692307692307
25301,fisichella,فیزیکلا,0.0000000736592307692307
25302,tomba,تومبا,0.0000000736561538461538
25303,tezuka,تزوکا,0.0000000736146153846153
25304,fasa,فسا,0.0000000736084615384615
25305,scandium,اسکاندیم,0.0000000735861538461538
25306,pinchot,پینچوت,0.0000000735553846153846
25307,santamaria,سانتاماریا,0.0000000735484615384615
25308,crataegus,زالزالک,0.0000000735430769230769
25309,biomaterial,بیومتریال,0.00000007348
25310,fubuki,فوبوکی,0.00000007347
25311,plimpton,پلیمپتن,0.0000000734538461538461
25312,cognizable,دانستنی,0.0000000734538461538461
25313,diba,دیبا,0.00000007343
25314,simoni,سیمونی,0.0000000734123076923076
25315,amnon,امنون,0.0000000733976923076923
25316,leeuwarden,لیوواردن,0.000000073396923076923
25317,grazer,گریزر,0.0000000733461538461538
25318,heineman,هینمن,0.0000000733276923076923
25319,ahmadi,احمدی,0.0000000733230769230769
25320,villette,ویلت,0.0000000733123076923076
25321,ivanovich,ایوانوویچ,0.0000000733123076923076
25322,thanatos,تاناتوس,0.00000007327
25323,chiari,کیاری,0.0000000732646153846153
25324,gliwice,گلیویتسه,0.000000073246923076923
25325,simran,سیمران,0.0000000732415384615384
25326,theodosius,تئودوسیوس,0.0000000732153846153846
25327,michio,میچیو,0.0000000732076923076923
25328,dreiser,درایزر,0.000000073206923076923
25329,akihabara,آکیهابارا,0.0000000731807692307692
25330,shapley,شپلی,0.00000007316
25331,melford,ملفورد,0.00000007315
25332,bouma,بوما,0.00000007314
25333,distrowatch,دیستروواچ,0.0000000730853846153846
25334,frannie,فرانی,0.0000000730615384615384
25335,reckitt,رکیت,0.0000000730576923076923
25336,heterotrophic,هتروتروف,0.0000000730446153846153
25337,massimiliano,ماسیمیلیانو,0.000000073036923076923
25338,chardin,شاردن,0.0000000730307692307692
25339,atomics,اتمیکز,0.0000000730084615384615
25340,galatea,گلتیا,0.0000000730023076923077
25341,microkernel,ریزهسته,0.0000000729992307692307
25342,hubli,هوبلی,0.0000000729815384615384
25343,quanzhou,کوانژو,0.0000000729715384615384
25344,caligari,کالیگاری,0.0000000729584615384615
25345,tanis,تانیس,0.0000000729553846153846
25346,glynis,گلینیس,0.0000000729415384615384
25347,montesquieu,مونتسکیو,0.0000000729346153846153
25348,bonnard,بونار,0.0000000729338461538461
25349,terephthalate,ترفتالات,0.00000007292
25350,favreau,فاورو,0.0000000729084615384615
25351,attala,آتالا,0.0000000728630769230769
25352,leguizamo,لگویزمائو,0.00000007283
25353,matsuri,ماتسوری,0.000000072796923076923
25354,kristel,کریستل,0.0000000727953846153846
25355,cooloola,کولولا,0.0000000727776923076923
25356,siegen,زیگن,0.0000000727707692307692
25357,zita,زیتا,0.00000007275
25358,glarus,گلاروس,0.0000000726915384615384
25359,avram,آورام,0.0000000726861538461538
25360,tamra,تامرا,0.0000000726746153846153
25361,kable,کیبل,0.0000000726507692307692
25362,chromic,کرومیک,0.0000000726261538461538
25363,arkady,آرکادی,0.0000000726076923076923
25364,vaccaro,واکارو,0.0000000726023076923077
25365,kevorkian,کورکیان,0.0000000725515384615384
25366,bartered,خریدند,0.0000000725223076923077
25367,dessau,دسائو,0.0000000724938461538461
25368,jawad,جواد,0.0000000724915384615384
25369,krylov,کریلوف,0.0000000724853846153846
25370,hiroaki,هیرواکی,0.0000000723715384615384
25371,rajput,راجپوت,0.000000072366923076923
25372,balad,بلد,0.0000000723630769230769
25373,maktoum,مکتوم,0.0000000723053846153846
25374,millikan,میلیکان,0.0000000722884615384615
25375,multiset,چندمجموعه,0.0000000722761538461538
25376,messiaen,مسیان,0.0000000722576923076923
25377,goro,گورو,0.0000000722184615384615
25378,ahimsa,آهیمسا,0.00000007221
25379,masanori,ماسانوری,0.0000000721561538461538
25380,yonsei,یونسی,0.0000000721392307692307
25381,barque,کرجی,0.000000072136923076923
25382,gergely,گرگلی,0.00000007212
25383,lajos,لایوس,0.0000000720853846153846
25384,houseman,هاوسمن,0.0000000720338461538461
25385,southard,ساثرد,0.0000000720292307692307
25386,aznavour,آزناوور,0.0000000719746153846153
25387,sassari,ساساری,0.0000000719553846153846
25388,voronezh,وورونژ,0.0000000718992307692307
25389,wriggle,لول,0.0000000718930769230769
25390,radovan,رادوان,0.0000000718923076923077
25391,marcuse,مارکوزه,0.0000000718661538461538
25392,foch,فوش,0.0000000718638461538461
25393,takada,تاکادا,0.0000000718315384615384
25394,tasters,چشید,0.0000000718161538461538
25395,kirilenko,کیریلنکو,0.0000000718107692307692
25396,isocyanate,ایزوسیانات,0.0000000717492307692307
25397,paraclete,فارقلیط,0.0000000717223076923076
25398,eurodance,یورودنس,0.0000000716938461538461
25399,fortescue,فورتسکیو,0.0000000716853846153846
25400,vyacheslav,ویاچسلاو,0.0000000716753846153846
25401,kagawa,کاگاوا,0.0000000716492307692307
25402,guinean,گینه,0.000000071626923076923
25403,chaumont,شومون,0.0000000716246153846153
25404,goy,گوی,0.0000000716184615384615
25405,polyakov,پولیاکوف,0.0000000716138461538461
25406,mobutu,موبوتو,0.0000000716130769230769
25407,sikorski,سیکورسکی,0.0000000715823076923076
25408,castellani,کاستلانی,0.0000000715746153846153
25409,hashemi,هاشمی,0.0000000715538461538461
25410,assaf,عساف,0.0000000715530769230769
25411,luria,لوریا,0.0000000714961538461538
25412,kortrijk,کورتریک,0.0000000714838461538461
25413,cyclohexane,سیکلوهگزان,0.0000000714784615384615
25414,wurst,وورست,0.0000000714530769230769
25415,megiddo,مگیدو,0.0000000714392307692307
25416,waterston,واترستون,0.0000000713746153846153
25417,trabzon,ترابزون,0.0000000712630769230769
25418,chah,چاه,0.0000000712515384615384
25419,arica,آریکا,0.0000000712215384615384
25420,peeples,پیپلز,0.000000071206923076923
25421,unga,اونگا,0.0000000711915384615384
25422,watkin,واتکین,0.0000000711876923076923
25423,harbaugh,هاربو,0.0000000711276923076923
25424,frederiksen,فردریکسن,0.0000000711246153846153
25425,iyad,ایاد,0.0000000711238461538461
25426,tellurium,تلوریم,0.0000000711153846153846
25427,airlink,ایرلینک,0.0000000711123076923076
25428,cantankerous,چموش,0.0000000711
25429,roshi,روشی,0.0000000710961538461538
25430,narcisse,نارسیس,0.0000000710961538461538
25431,caviezel,کاویزل,0.0000000710815384615384
25432,lilongwe,لیلونگوه,0.0000000710553846153846
25433,iuka,ایوکا,0.0000000710553846153846
25434,estabrook,استابروک,0.0000000710315384615384
25435,lucretius,لوکرتیوس,0.0000000710192307692307
25436,quintanilla,کینتانییا,0.0000000710092307692307
25437,parvati,پارواتی,0.0000000710038461538461
25438,aramid,آرامید,0.0000000710007692307692
25439,haakon,هاکون,0.00000007099
25440,huna,هونا,0.0000000709338461538461
25441,nanterre,نانتر,0.0000000709153846153846
25442,mitrovica,میتروویسا,0.0000000708876923076923
25443,functionalism,کارکردگرایی,0.0000000708784615384615
25444,gelatinous,ژلاتینی,0.0000000708284615384615
25445,soman,سمان,0.0000000708153846153846
25446,meron,مرون,0.0000000707884615384615
25447,leninism,لنینیسم,0.0000000707438461538461
25448,pontus,پنتوس,0.0000000707084615384615
25449,shinya,شنایا,0.0000000707076923076923
25450,malina,مالینا,0.0000000706907692307692
25451,sakata,ساکاتا,0.0000000706876923076923
25452,sapir,ساپیر,0.0000000706615384615384
25453,nebel,نبل,0.000000070636923076923
25454,adelson,ادلسون,0.0000000706176923076923
25455,diaeresis,دونقطه,0.0000000706146153846153
25456,chivalrous,دلیر,0.0000000705853846153846
25457,minorca,مینورکا,0.0000000705653846153846
25458,gendarmerie,ژاندارمری,0.0000000705630769230769
25459,calvino,کالوینو,0.0000000705453846153846
25460,obstinacy,لجبازی,0.0000000705415384615384
25461,tello,تلو,0.0000000705392307692307
25462,nage,ناگه,0.0000000705330769230769
25463,oberhausen,اوبرهاوزن,0.0000000705215384615384
25464,habibi,حبیبی,0.0000000704746153846153
25465,entebbe,انتبه,0.0000000704546153846153
25466,akasaka,آکاساکا,0.0000000704523076923076
25467,uthman,عثمان,0.0000000704207692307692
25468,debord,دوبور,0.0000000703876923076923
25469,capitale,کاپیتال,0.0000000703715384615384
25470,calligrapher,خطاط,0.0000000703707692307692
25471,psychodrama,سایکودراما,0.00000007036
25472,klemperer,کلمپرر,0.0000000703346153846153
25473,kasyanov,کاسیانوف,0.0000000703138461538461
25474,anastasios,آناستاسیوس,0.0000000703130769230769
25475,asami,آسامی,0.0000000703061538461538
25476,mansoor,منصور,0.0000000702546153846153
25477,passerby,رهرو,0.0000000702361538461538
25478,baddeley,بادلی,0.0000000702338461538461
25479,hertha,هرتا,0.0000000702330769230769
25480,lazlo,لازلو,0.0000000702046153846153
25481,sanna,سانا,0.0000000701976923076923
25482,chosun,چوسان,0.0000000701946153846153
25483,bracco,براکو,0.0000000701838461538461
25484,blumenfeld,بلومنفلد,0.0000000701715384615384
25485,balan,بالان,0.0000000701623076923077
25486,rogge,روگ,0.0000000701461538461538
25487,persepolis,پرسپولیس,0.0000000701415384615384
25488,zuzana,زوزانا,0.00000007006
25489,cabra,کابرا,0.0000000700484615384615
25490,highveld,گائوتنگ,0.0000000700330769230769
25491,dashiell,دشیل,0.000000070006923076923
25492,claustrophobia,تنگناهراسی,0.0000000699915384615384
25493,glonass,گلوناس,0.0000000699853846153846
25494,vaduz,فادوتس,0.0000000699592307692307
25495,heliopolis,cai,0.0000000699276923076923
25496,chel,چل,0.0000000699276923076923
25497,amiri,امیری,0.0000000699192307692307
25498,kwiatkowski,کویاتکوسکی,0.0000000699153846153846
25499,cottbus,کوتبوس,0.0000000699123076923076
25500,berzerk,آشفطه,0.0000000699084615384615
25501,nephron,نفرون,0.0000000698807692307692
25502,arana,آرانا,0.0000000698284615384615
25503,waleed,ولید,0.000000069816923076923
25504,fanon,فانون,0.00000006981
25505,peptidoglycan,پپتیدوگلیکان,0.00000006975
25506,kani,کانی,0.0000000697484615384615
25507,carnot,کارنو,0.000000069736923076923
25508,fluoroquinolones,فلوروکینولون,0.0000000697076923076923
25509,salama,سلامه,0.0000000697038461538461
25510,kamiya,کامیا,0.0000000697030769230769
25511,masami,ماسامی,0.0000000696738461538461
25512,espada,اسپادا,0.000000069656923076923
25513,kempthorne,کمپثورن,0.0000000696484615384615
25514,benazir,بینظیر,0.000000069616923076923
25515,endymion,اندومیون,0.0000000696
25516,veblen,وبلن,0.0000000695984615384615
25517,lippi,لیپی,0.0000000695746153846153
25518,caffrey,کفری,0.0000000695715384615384
25519,sucralose,سوکرالوز,0.0000000695638461538461
25520,aftab,آفتاب,0.0000000695638461538461
25521,shaheed,شهید,0.0000000695476923076923
25522,azaria,آزاریا,0.0000000695446153846153
25523,sixtieth,شصتمین,0.0000000695353846153846
25524,secularization,سکولاریزاسیون,0.0000000695276923076923
25525,vesna,وسنا,0.0000000695246153846153
25526,isna,ایسنا,0.0000000695146153846153
25527,kramnik,کرامنیک,0.0000000695123076923077
25528,elster,الشتر,0.0000000695123076923077
25529,blowup,آگراندیسمان,0.0000000694976923076923
25530,propionic,پروپیونیک,0.0000000694907692307692
25531,izard,ایزارد,0.0000000694830769230769
25532,sterns,استرنز,0.0000000694676923076923
25533,halogens,هالوژنها,0.0000000694584615384615
25534,tehrani,تهرانی,0.0000000694553846153846
25535,forrestal,فورستال,0.00000006945
25536,beery,بیری,0.0000000694076923076923
25537,abdi,عبدی,0.0000000693992307692307
25538,amla,املا,0.0000000693892307692307
25539,bassam,بسام,0.0000000693884615384615
25540,shakuhachi,شاکوهاچی,0.0000000693723076923077
25541,tsuyoshi,تسویوشی,0.0000000693692307692307
25542,alaric,الاریک,0.0000000693692307692307
25543,gelderland,خلدرلاند,0.0000000693284615384615
25544,selenite,سلنیت,0.0000000693038461538461
25545,sanda,ساندا,0.0000000692461538461538
25546,nello,نلو,0.0000000692030769230769
25547,bojan,بویان,0.0000000692007692307692
25548,treponema,ترپونما,0.0000000691876923076923
25549,melnick,ملنیک,0.0000000691792307692307
25550,dno,دنو,0.0000000691584615384615
25551,guarino,گوارینو,0.0000000691046153846153
25552,gheorghe,گئورگه,0.00000006909
25553,hoshino,هوشینو,0.00000006908
25554,tefillin,تفیلین,0.0000000690553846153846
25555,wafa,وفا,0.0000000690484615384615
25556,fattah,فتاح,0.0000000689992307692307
25557,divorcee,مطلقه,0.00000006897
25558,bujumbura,بوجومبورا,0.0000000689615384615384
25559,kundera,کوندرا,0.0000000689523076923077
25560,tove,تووه,0.0000000689492307692307
25561,sidious,سیدیوس,0.00000006894
25562,panagiotis,پاناگیوتیس,0.000000068936923076923
25563,cytidine,سیتیدین,0.0000000689284615384615
25564,bustard,هوبره,0.0000000689246153846153
25565,innocenti,اینوچنتی,0.00000006892
25566,takayuki,تاکایوکی,0.0000000689123076923076
25567,whiteford,ویتفورد,0.0000000689023076923077
25568,erzurum,ارزروم,0.0000000688938461538461
25569,dooku,دوکو,0.0000000688938461538461
25570,kalki,کالکی,0.0000000688730769230769
25571,tuzla,توزلا,0.0000000688538461538461
25572,farren,فارین,0.0000000688384615384615
25573,solti,سالتی,0.00000006883
25574,forger,جاعل,0.0000000688138461538461
25575,galati,گالاتی,0.0000000688084615384615
25576,hexen,هگزن,0.0000000688023076923076
25577,oleracea,پرپهن,0.0000000687938461538461
25578,isra,اسرائیل,0.000000068786923076923
25579,partenkirchen,پارتنکیرشن,0.0000000687823076923076
25580,profiteers,سودجو,0.000000068766923076923
25581,triceratops,تریسراتوپس,0.0000000687615384615384
25582,quorn,کورن,0.0000000687376923076923
25583,valenciennes,والنسین,0.0000000687353846153846
25584,lenape,لوناپ,0.0000000687246153846153
25585,vojvodina,وویوودینا,0.0000000687092307692307
25586,sulk,قهر,0.0000000687030769230769
25587,hunley,هانلی,0.0000000686776923076923
25588,consanguinity,همخونی,0.0000000686723076923077
25589,wint,وینت,0.0000000686692307692307
25590,nickleby,نیکلبی,0.0000000686661538461538
25591,heraclitus,هراکلیتوس,0.0000000686453846153846
25592,behaviorism,رفتارگرایی,0.0000000686453846153846
25593,raabe,رابه,0.0000000686438461538461
25594,saltash,سالتش,0.0000000686192307692307
25595,chukchi,چوکچی,0.0000000685892307692307
25596,sparrowhawk,اسپاروهاوک,0.0000000685815384615384
25597,eutectic,اوتکتیک,0.000000068566923076923
25598,yasuo,یاسو,0.0000000685138461538461
25599,orloff,اورلوف,0.0000000685038461538461
25600,khyber,خیبر,0.0000000684884615384615
25601,ivica,ایویکا,0.0000000684446153846153
25602,foxhole,خندق,0.0000000683861538461538
25603,kumasi,کوماسی,0.0000000683776923076923
25604,poulter,پولتر,0.0000000683607692307692
25605,fabiola,فابیولا,0.0000000683607692307692
25606,lisieux,لیزیو,0.0000000683507692307692
25607,suda,سودا,0.0000000683246153846153
25608,pasig,پاسیگ,0.0000000683184615384615
25609,monosodium,مونوسدیم,0.0000000682992307692307
25610,cannot,نمیتوان,0.0000000682592307692307
25611,chadha,چادا,0.0000000682423076923076
25612,apollonia,آپولونی,0.0000000682315384615384
25613,hagiwara,هاگیوارا,0.00000006819
25614,marjan,مرجان,0.0000000681892307692307
25615,nini,نینی,0.0000000681684615384615
25616,boccia,بوچیا,0.0000000681246153846153
25617,sirleaf,سیرلیف,0.0000000681215384615384
25618,kocher,کوچر,0.0000000681207692307692
25619,kahneman,کانمن,0.0000000680884615384615
25620,buchner,بوخنر,0.0000000680753846153846
25621,punic,کارتاژی,0.0000000680461538461538
25622,sese,سسه,0.0000000680384615384615
25623,totti,توتی,0.0000000679753846153846
25624,rockall,راکال,0.00000006796
25625,saman,سامان,0.0000000679423076923076
25626,midian,مدین,0.0000000679338461538461
25627,rehovot,رخووت,0.0000000679207692307692
25628,nazir,نظیر,0.0000000679184615384615
25629,vana,وانا,0.000000067916923076923
25630,epirus,اپیروس,0.0000000679061538461538
25631,adak,ایدک,0.0000000678961538461538
25632,lauryl,لوریل,0.0000000678953846153846
25633,anacondas,آناکونداها,0.0000000678807692307692
25634,reactance,راکتانس,0.0000000678746153846153
25635,bezos,بزوس,0.0000000678323076923077
25636,ceyhan,سیهان,0.0000000678115384615384
